title,company,location,posted,url,stem
Finance Coordinator ,NRC ,"Garowe, Somalia"," August 9, 2022",https://qaranjobs.com/job/finance-coordinator-garowe-somalia/,0
WPE Coordinator ,IRC ,"Garowe, Somalia"," August 9, 2022",https://qaranjobs.com/job/wpe-coordinator-garowe-somalia/,0
Re-advert: Programme Policy Officer (Food Systems) CST-II ,WFP ,"Mogadishu, Somalia"," August 9, 2022",https://qaranjobs.com/job/re-advert-programme-policy-officer-food-systems-cst-ii-mogadishu-somalia/,0
Re-advert: Admin & Finance Head ,TAJIR REAL ESTATE ,"Jigjiga, Somali Region"," August 9, 2022",https://qaranjobs.com/job/re-advert-admin-finance-head-jigjiga-somali-region/,0
Monitoring Evaluation And Learning (MEL) Specialist ,Mercy Corps ,"Jijiga, Somali Region"," August 9, 2022",https://qaranjobs.com/job/monitoring-evaluation-and-learning-mel-specialist-jijiga-somali-region/,0
Team Leader ,Mercy Corps ,"Jijiga, Somali Region"," August 9, 2022",https://qaranjobs.com/job/team-leader-jijiga-somali-region/,0
Term of Reference for Upgrading Mobile Early Warning System ,Oxfam ,Puntland State Of Somalia," August 9, 2022",https://qaranjobs.com/job/term-of-reference-for-upgrading-mobile-early-warning-system-mohadma-puntland-state-of-somalia/,0
"Fuel Assistant, FS5 ",UNSOS ,"Mogadishu, Somalia"," August 9, 2022",https://qaranjobs.com/job/fuel-assistant-fs5-mogadishu-somalia/,0
Term of Reference for Upgrading Mobile Early Warning System ,Oxfam ,Somaliland," August 9, 2022",https://qaranjobs.com/job/term-of-reference-for-upgrading-mobile-early-warning-system-somaliland/,0
Project Assistant- Hygiene promoter ,World Vision International ,"Berbera, Somaliland"," August 9, 2022",https://qaranjobs.com/job/project-assistant-hygiene-promoter-berbera-somaliland/,0
Project Assistant ,World Vision International ,"Odweyne, Somaliland"," August 9, 2022",https://qaranjobs.com/job/project-assistant-engineer-odweyne-somaliland/,0
Emergency Wash Officer ,World Vision International ,Somali Region of Ethiopia," August 9, 2022",https://qaranjobs.com/job/emergency-wash-officer-dollo-ado-somali-region/,0
ICLA Assistant Intern ,NRC ,"Mogadishu, Somalia"," August 9, 2022",https://qaranjobs.com/job/icla-assistant-intern-mogadishu-somalia/,0
ICLA Technical Assistant ,NRC ,"Beledweyne, Somalia"," August 9, 2022",https://qaranjobs.com/job/icla-technical-assistant-beledweyne-somalia/,0
Jobs at CTG (24 Positions) | Somali Jobs,CTG - Committed To Good ,Somalia/Somaliland," August 8, 2022",https://qaranjobs.com/?post_type=job_listing&p=21218,0
Jobs at Save The Children (4 Positions) | Somali Jobs,Save the Children ,Somalia," August 8, 2022",https://qaranjobs.com/job/jobs-at-save-the-children-4-positions-somali-jobs/,0
Program Officer Child survival ,Save the Children ,"Kismayo, Somalia"," August 8, 2022",https://qaranjobs.com/job/program-officer-child-survival-kismayo-somalia/,0
Finance Head ,BEAEKA General Business PLC ,"Jigjiga, Somali Regional State of Ethiopia"," August 8, 2022",https://qaranjobs.com/job/finance-head-project-jigjiga-somali-regional-state-of-ethiopia/,0
"Monitoring, Evaluation, Learning and CARM Officer ",Mercy Corps ,"Jijiga, Somali Regional State of Ethiopia"," August 8, 2022",https://qaranjobs.com/job/monitoring-evaluation-learning-and-carm-officer-jijiga-somalia/,0
Senior Operations Assistant ,World Bank ,"Nairobi, Kenya"," August 8, 2022",https://qaranjobs.com/job/senior-operations-assistant-somalis-in-kenya-can-apply/,0
Senior Resettlement Assistant ,UNHCR ,"Dadaab, Kenya"," August 8, 2022",https://qaranjobs.com/job/senior-resettlement-assistant-dadaab-2/,0
Resettlement Associate ,UNHCR ,"Dadaab, kenya"," August 8, 2022",https://qaranjobs.com/job/resettlement-associate-dadaab/,0
Senior Resettlement Assistant ,UNHCR ,"Dadaab, Kenya"," August 8, 2022",https://qaranjobs.com/job/senior-resettlement-assistant-dadaab/,0
Resettlement Assistant ,UNHCR ,"Dadaab, Kenya"," August 8, 2022",https://qaranjobs.com/job/resettlement-assistant-dadaab/,0
Terms of Reference (TOR) for financial service provision to DRC Target Households ,DRC ,Somaliland," August 8, 2022",https://qaranjobs.com/job/terms-of-reference-tor-for-financial-service-provision-to-drc-target-households-somaliland/,0
Finance Assistant ,SOS Children’s Villages International ,"Heliwa, Mogadishu, Somalia"," August 8, 2022",https://qaranjobs.com/job/finance-assistant-heliwa-mogadishu-somalia/,0
Obstetric & Genecology Doctor ,SOS Children’s Villages International ,"Baidoa, Somalia"," August 8, 2022",https://qaranjobs.com/job/obstetric-genecology-doctor-baidoa-somalia/,0
Project Officer (Somalia National) ,Action Against Hunger ,"Eyl, Somalia"," August 8, 2022",https://qaranjobs.com/job/project-officer-somalia-national-eyl-somalia/,0
Temporary Program Officer ,Save the Children ,"Galkacayo, Somalia"," August 8, 2022",https://qaranjobs.com/job/temporary-program-officer-child-survival-maternity-cover-galkacayo-somalia/,0
"Assessment, Screening And Intervention For Inclusive Educational Wellbeing For Children With Special Needs ",Save the Children ,"Mogadishu, Somalia"," August 8, 2022",https://qaranjobs.com/job/assessment-screening-and-intervention-for-inclusive-educational-wellbeing-for-children-with-special-needs-mogadishu-somalia/,0
Legal Specialists ,UNOPS ,Home based," August 6, 2022",https://qaranjobs.com/job/legal-specialists-6-months-5-positions-home-based/,0
Non-banking Supervision Officer or Bank Supervision Officer ,Central Bank Of Somalia ,"Mogadishu, Somalia"," August 6, 2022",https://qaranjobs.com/job/non-banking-supervision-officer-or-bank-supervision-officer-mogadishu-somalia/,0
Information Management Officer ,UNDP ,"Mogadishu, Somalia"," August 6, 2022",https://qaranjobs.com/job/information-management-officer-mogadishu-somalia-8/,0
Senior Livestock Development Officer ,FAO ,"Mogadishu, Somalia"," August 6, 2022",https://qaranjobs.com/job/senior-livestock-development-officer-mogadishu-somalia/,0
Public Information Officer ,UNSOS ,"Mogadishu, Somalia"," August 6, 2022",https://qaranjobs.com/job/public-information-officer-mogadishu-somalia-2/,0
FEMALE Unarmed Security Guard ,WHO ,"Hargeisa, Somaliland"," August 6, 2022",https://qaranjobs.com/job/female-unarmed-security-guard-hargeisa-somaliland/,0
Senior M&E / HMIS Officer ,IRC ,"Garowe, Nugaal, Somalia"," August 6, 2022",https://qaranjobs.com/job/senior-me-hmis-officer-garowe-nugaal-somalia/,0
Supply Chain Manager ,IRC ,"Garowe, Nugaal, Somalia"," August 6, 2022",https://qaranjobs.com/job/supply-chain-manager-garowe-nugaal-somalia/,0
Gender Based Violence (GBV) and Female Genital Mutilation / Cutting (FGM/C) Specialist ,IRC ,"Garowe, Nugaal, Somalia"," August 6, 2022",https://qaranjobs.com/job/gender-based-violence-gbv-and-female-genital-mutilation-cutting-fgm-c-specialist-garowe-nugaal-somalia/,0
YouthLink Jobs (14 Positions) | Somali Jobs,YouthLink ,Somalia," August 5, 2022",https://qaranjobs.com/?post_type=job_listing&p=21177,0
Jobs at Federal Government of Somalia (6 Positions) ,Federal Government of Somalia (FGS) ,Somalia," August 5, 2022",https://qaranjobs.com/?post_type=job_listing&p=21176,0
Education Officer ,Save the Children ,"Gode, Somali Region"," August 4, 2022",https://qaranjobs.com/job/education-officer-gode-somali-region/,0
HR and Administration Officer ,Save the Children ,"Garowe, Somalia"," August 4, 2022",https://qaranjobs.com/job/hr-and-administration-officer-maternity-cover-garowe-somalia/,0
IYCF Program Assistant ,Save the Children ,"Galkacayo, Somalia"," August 4, 2022",https://qaranjobs.com/job/iycf-program-assistant-galkacayo-somalia/,0
Grants Manager ,NRC ,Somalia," August 4, 2022",https://qaranjobs.com/job/grants-manager-somalia/,0
Finance Officer ,SHACDO ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/finance-officer-mogadishu-somalia-13/,0
Local Consultant ,Galmudug State Of Somalia ,Galmudug State of Somalia," August 4, 2022",https://qaranjobs.com/job/local-consultant-galmudug-state-of-somalia/,0
Temporary Program Officer ,Save the Children ,"Baidoa, Somalia"," August 4, 2022",https://qaranjobs.com/job/temporary-program-officer-child-survival-baidoa-somalia/,0
Gender Expert Consultants ,Federal Government of Somalia (FGS) ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/gender-expert-consultants-mogadishu-somalia/,0
ICLA Assistant ,NRC ,"Baidoa, Somalia"," August 4, 2022",https://qaranjobs.com/job/icla-assistant-baidoa-somalia/,0
Resilience CLA & Capacity Development Specialist ,Mercy Corps ,"Baidoa, Somalia"," August 4, 2022",https://qaranjobs.com/job/resilience-cla-capacity-development-specialist-baidoa-somalia/,0
Re-advert: Sanitation and Hygiene Promotion officer ,International Medical Corps (IMC) ,Somali Regional State Of Ethiopia," August 4, 2022",https://qaranjobs.com/job/re-advert-sanitation-and-hygiene-promotion-officer-jijiga-field-office-based-on-awubere-sheder-and-kebribeyah-refuge-camps-somali-regional-state-of-ethiopia/,0
Junior Technical advisor ,GIZ ,"Baidoa, Somalia"," August 4, 2022",https://qaranjobs.com/job/junior-technical-advisor-baidoa-somalia/,0
Junior Finance Specialist ,GIZ ,Hargeisa Somaliland," August 4, 2022",https://qaranjobs.com/job/junior-finance-specialist-hargeisa-somaliland/,0
Darawal Wiish ,SomPower ,"Hargeisa, Somaliland"," August 4, 2022",https://qaranjobs.com/job/darawal-wiish-hargeisa-somaliland/,0
Deputy Logistics Manager ,Medair ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/deputy-logistics-manager-mogadishu-somalia/,0
"Senior Information Analyst, Political Affairs, P5 ",UNSOM ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/senior-information-analyst-political-affairs-p5-mogadishu-somalia-3/,0
"Property Management Assistant, FS5 ",UNSOS ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/property-management-assistant-fs5-mogadishu-somalia/,0
Mid Level ,CTG ,"Jamaame, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-jamaame-somalia/,0
Program Assistant (1 Position) ,CTG ,"Hargeisa, Somaliland"," August 4, 2022",https://qaranjobs.com/job/program-assistant-1-position-hargeisa-somaliland/,0
Mid Level ,CTG ,"Puntland, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-4-positions-puntland-somalia/,0
Mid Level ,CTG ,"Hargeisa, Somaliland"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-6-positions-hargeisa-somaliland/,0
Mid Level ,CTG ,"Jalalaqsi, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-jalalaqsi-somalia/,0
Mid Level ,CTG ,"Qoryooley, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-qoryooley-somalia/,0
Mid Level ,CTG ,"Hobyo, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-hobyo-somalia/,0
Mid Level ,CTG ,"Mogadishu, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-mogadishu-somalia/,0
Mid Level ,CTG ,"Burhakaba, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-3-positions-burhakaba-somalia/,0
National Health Program Officer (1 Position) ,CTG ,"Kismayo, Somalia"," August 4, 2022",https://qaranjobs.com/job/national-health-program-officer-1-position-kismayo-somalia/,0
Mid Level ,CTG ,"Guriceel, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-guriceel-somalia/,0
Mid Level ,CTG ,"Bardale, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-bardale-somalia/,0
Mid Level ,CTG ,"Maxaas, Hiiraan, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-maxaas-gobolka-hiiraan-somalia/,0
Mid Level ,CTG ,"Burdhubo, Somalia"," August 4, 2022",https://qaranjobs.com/job/mid-level-field-monitor-1-position-burdhubo-somalia/,0
Mechanic ,Telesom Company ,"Hargeisa, Somaliland"," August 4, 2022",https://qaranjobs.com/job/mechanic-hargeisa-somaliland/,0
Telecom Engineer ,Telesom Company ,"Ceerigaabo, Somaliland"," August 4, 2022",https://qaranjobs.com/job/telecom-engineer-ceerigaabo-somaliland/,0
Electrical Engineer (2 Positions) ,Telesom Company ,"Hargeisa, Somaliland"," August 4, 2022",https://qaranjobs.com/job/electrical-engineer-2-positions-hargeisa-somaliland/,0
International Consultant ,UNWOMEN ,Home based," August 4, 2022",https://qaranjobs.com/job/international-consultant-next-generation-erp-programme-and-project-management-stream-ppm-home-based-2/,0
Re-Advert: Terms Of Reference for Development Of A National NFE Framework And Standardization Of NFE Monitoring Protocols ,CARE ,Somalia," August 4, 2022",https://qaranjobs.com/job/re-advert-terms-of-reference-for-development-of-a-national-nfe-framework-and-standardization-of-nfe-monitoring-protocols-somalia/,0
Recrutement d’un consultant International : Nutrition in Tadjourah and Obock ,UNICEF ,Djibouti," August 4, 2022",https://qaranjobs.com/job/recrutement-dun-consultant-international-nutrition-in-tadjourah-and-obock-djibouti/,0
Youth And Urban Regeneration Somalia: Baidoa Urban Regeneration And Durable Solutions For Displaced ,UNHABITAT ,"Baidoa, Somalia"," August 4, 2022",https://qaranjobs.com/job/youth-and-urban-regeneration-somalia-baidoa-urban-regeneration-and-durable-solutions-for-displaced-baidoa-somalia/,0
Logistics Business Support Assistant (Invoicing) ,WFP ,"Berbera, Somaliland"," August 4, 2022",https://qaranjobs.com/job/logistics-business-support-assistant-invoicing-berbera-somaliland-2/,0
Protection contre l’exploitation et l’abus sexuel (PEAS) et la redevabilité envers les populations affectées (AAP) / sauvegarde des enfants ,UNV ,Djibouti," August 4, 2022",https://qaranjobs.com/job/protection-contre-lexploitation-et-labus-sexuel-peas-et-la-redevabilite-envers-les-populations-affectees-aap-sauvegarde-des-enfants-djibouti/,0
Suivi et Evaluation ,UNV ,Djibouti," August 4, 2022",https://qaranjobs.com/job/suivi-et-evaluation-djibouti/,0
Senior Emergency Response Program Manager ,IRC ,"Jigjiga, Somali Region"," August 4, 2022",https://qaranjobs.com/job/senior-emergency-response-program-manager-jigjiga-somali-region/,0
Crisis Response officer (3 Positions) ,Mercy Corps ,"Jijiga, Somali Region"," August 4, 2022",https://qaranjobs.com/job/crisis-response-officer-3-positions-jijiga-somali-region/,0
Crisis Response Coordinator ,Mercy Corps ,"Jigjiga, Somali Region"," August 4, 2022",https://qaranjobs.com/job/crisis-response-coordinator-jigjiga-somali-region/,0
Crisis Response Nutrition Officer ,Mercy Corps ,"Jigjiga, Somali Region"," August 4, 2022",https://qaranjobs.com/job/crisis-response-nutrition-officer-jigjiga-somali-region/,0
Operation Manager ,Sacaada Transport and Cargo Company ,"Berbera, Somaliland"," August 3, 2022",https://qaranjobs.com/job/operation-manager-berbera-somaliland/,0
Information Technology Infrastructure Technician ,Trigyn Technology ,"Mogadishu, Somalia"," August 3, 2022",https://qaranjobs.com/job/information-technology-infrastructure-technician-mogadishu-somalia/,0
Finance Officer ,Adam Smith International (ASI) ,"Mogadishu, Somalia"," August 3, 2022",https://qaranjobs.com/job/finance-officer-mogadishu-somalia-12/,0
Somali/Arabic Linguist CAT ,VALIANT ,"Mogadishu, Somalia"," August 3, 2022",https://qaranjobs.com/job/somali-arabic-linguist-cat-mogadishu-somalia/,0
DM&E Coordinator ,World Vision International (WVI) ,"Baidoa, Somalia"," August 3, 2022",https://qaranjobs.com/job/dme-coordinator-baidoa-somalia/,0
Driver ,Plan International ,Somaliland," August 3, 2022",https://qaranjobs.com/job/driver-somaliland/,0
Storekeeper SC4 ,WFP ,"Bosaso, Somalia"," August 3, 2022",https://qaranjobs.com/job/storekeeper-sc4-bosaso-somalia/,0
Dean Of Academic Affairs ,Frantz Fanon University ,Somaliland," August 3, 2022",https://qaranjobs.com/job/dean-of-academic-affairs-somaliland/,0
Project Manager/Site Engineer ,Kaabsan Real Estate ,"Hargeisa, Somaliland"," August 3, 2022",https://qaranjobs.com/job/project-manager-site-engineer-hargeisa-somaliland-2/,0
International Consultant ,UNWOMEN ,Home based," August 3, 2022",https://qaranjobs.com/job/international-consultant-next-generation-erp-programme-and-project-management-stream-ppm-home-based/,0
Web Designer (web developer with graphic design experience) ,FAO ,Home based," August 3, 2022",https://qaranjobs.com/job/web-designer-web-developer-with-graphic-design-experience-home-based/,0
